Restaurant_ID,Restaurant_Name,Cuisine,City,State,Rating,Delivery_Time_Min,Menu_Item,Category,Price,Calories,Is_Veg
R0064,Taco Fiesta,Mexican,Los Angeles,CA,4.4,40,Paneer Tikka,Beverage,$10.99,903,No
R0240,Burger Haven,American,Phoenix,AZ,3.8,31,Paneer Tikka,Main Course,$10.99,155,Yes
R0110,Healthy Bowl,Healthy,New York,NY,4.1,20,Coffee,Main Course,$3.99,544,No
R0274,Dragon Wok,Chinese,Los Angeles,CA,4.2,57,Taco,Snack,$4.99,389,Yes
R0009,Sushi Express,Japanese,Boston,MA,4.7,52,Pasta,Snack,$10.49,283,No
R0045,Pizza Palace,Italian,New York,NY,4.5,37,Butter Chicken,Starter,$13.99,1068,Yes
R0086,Cafe Delight,Cafe,Phoenix,AZ,4.4,50,Salad,Main Course,$7.49,332,Yes
R0161,Spice Route,Indian,New York,NY,4.9,28,Pasta,Beverage,$10.49,325,Yes
R0264,Mediterraneo,Mediterranean,Houston,TX,4.4,50,Burger,Dessert,$8.99,880,Yes
R0149,Healthy Bowl,Healthy,Boston,MA,4.5,37,Paneer Tikka,Snack,$10.99,958,No
R0274,Burger Haven,American,Houston,TX,4.9,28,Taco,Dessert,$4.99,668,No
R0133,Taco Fiesta,Mexican,Seattle,WA,4.2,21,Sushi Roll,Snack,$11.99,526,No
R0030,Pizza Palace,Italian,Dallas,TX,4.9,39,Burger,Beverage,$8.99,486,Yes
R0258,Mediterraneo,Mediterranean,New York,NY,3.9,55,Burger,Main Course,$8.99,461,No
R0247,Healthy Bowl,Healthy,Houston,TX,5.0,53,Coffee,Starter,$3.99,734,Yes
R0286,Cafe Delight,Cafe,Boston,MA,4.8,46,Salad,Starter,$7.49,692,Yes
R0002,Spice Route,Indian,Houston,TX,3.9,60,Pizza,Dessert,$12.99,909,Yes
R0086,Taco Fiesta,Mexican,Phoenix,AZ,3.8,41,Sushi Roll,Main Course,$11.99,317,Yes
R0094,Pizza Palace,Italian,Boston,MA,3.9,39,Sushi Roll,Main Course,$11.99,1137,Yes
R0286,Taco Fiesta,Mexican,Houston,TX,4.4,40,Pizza,Dessert,$12.99,1109,Yes
R0230,Mediterraneo,Mediterranean,Dallas,TX,4.5,21,Pizza,Beverage,$12.99,297,No
R0198,Healthy Bowl,Healthy,Chicago,IL,3.8,22,Noodles,Main Course,$9.49,110,Yes
R0099,Sushi Express,Japanese,Dallas,TX,4.3,24,Noodles,Dessert,$9.49,1080,Yes
R0139,Sushi Express,Japanese,Dallas,TX,4.8,20,Butter Chicken,Dessert,$13.99,383,Yes
R0140,Spice Route,Indian,Boston,MA,3.6,17,Sushi Roll,Main Course,$11.99,141,No
R0086,Spice Route,Indian,Phoenix,AZ,3.9,52,Taco,Snack,$4.99,964,No
R0283,Pizza Palace,Italian,Los Angeles,CA,4.6,48,Sushi Roll,Beverage,$11.99,264,Yes
R0102,Burger Haven,American,Los Angeles,CA,4.6,22,Pasta,Main Course,$10.49,883,No
R0214,Burger Haven,American,Chicago,IL,4.9,20,Taco,Beverage,$4.99,1043,No
R0263,Dragon Wok,Chinese,Houston,TX,3.7,42,Salad,Main Course,$7.49,990,Yes
R0059,BBQ Nation,American,Phoenix,AZ,3.7,24,Noodles,Snack,$9.49,711,No
R0238,Dragon Wok,Chinese,Dallas,TX,4.4,38,Taco,Beverage,$4.99,209,Yes
R0269,Sushi Express,Japanese,Chicago,IL,4.3,43,Noodles,Main Course,$9.49,86,Yes
R0103,Healthy Bowl,Healthy,New York,NY,3.9,52,Pizza,Snack,$12.99,586,Yes
R0076,Dragon Wok,Chinese,Dallas,TX,4.3,32,Paneer Tikka,Dessert,$10.99,450,Yes
R0261,Sushi Express,Japanese,Los Angeles,CA,4.8,34,Paneer Tikka,Dessert,$10.99,190,No
R0123,Cafe Delight,Cafe,Phoenix,AZ,4.5,55,Pasta,Main Course,$10.49,832,Yes
R0093,Spice Route,Indian,Los Angeles,CA,3.7,60,Butter Chicken,Beverage,$13.99,341,Yes
R0120,Mediterraneo,Mediterranean,Chicago,IL,4.7,57,Taco,Dessert,$4.99,833,No
R0023,Healthy Bowl,Healthy,Los Angeles,CA,4.3,50,Noodles,Dessert,$9.49,1194,No
R0057,Pizza Palace,Italian,Seattle,WA,3.9,17,Salad,Dessert,$7.49,468,Yes
R0276,Cafe Delight,Cafe,New York,NY,3.5,44,Pizza,Dessert,$12.99,253,No
R0215,Cafe Delight,Cafe,Dallas,TX,4.0,28,Salad,Main Course,$7.49,874,Yes
R0156,Sushi Express,Japanese,Dallas,TX,5.0,56,Sushi Roll,Snack,$11.99,1154,Yes
R0057,Spice Route,Indian,Boston,MA,4.9,51,Sushi Roll,Main Course,$11.99,701,Yes
R0079,Dragon Wok,Chinese,Seattle,WA,4.4,47,Pizza,Dessert,$12.99,189,Yes
R0175,Pizza Palace,Italian,Phoenix,AZ,3.7,30,Pizza,Starter,$12.99,205,No
R0160,BBQ Nation,American,Houston,TX,4.7,22,Sushi Roll,Snack,$11.99,1159,No
R0045,Pizza Palace,Italian,Houston,TX,4.8,33,Coffee,Beverage,$3.99,668,Yes
R0074,Spice Route,Indian,Boston,MA,4.4,45,Butter Chicken,Main Course,$13.99,487,No
R0238,Dragon Wok,Chinese,Los Angeles,CA,3.9,31,Burger,Snack,$8.99,996,Yes
R0203,Pizza Palace,Italian,Houston,TX,4.7,53,Noodles,Main Course,$9.49,527,Yes
R0024,Healthy Bowl,Healthy,Dallas,TX,4.4,52,Paneer Tikka,Beverage,$10.99,267,No
R0183,Sushi Express,Japanese,Houston,TX,3.6,48,Noodles,Dessert,$9.49,593,Yes
R0202,Dragon Wok,Chinese,Phoenix,AZ,3.9,20,Sushi Roll,Starter,$11.99,156,No
R0148,Spice Route,Indian,Chicago,IL,4.9,54,Pizza,Starter,$12.99,736,No
R0041,Spice Route,Indian,Houston,TX,4.2,33,Taco,Main Course,$4.99,1187,Yes
R0039,Burger Haven,American,Houston,TX,4.3,53,Pasta,Beverage,$10.49,721,No
R0092,Healthy Bowl,Healthy,Dallas,TX,3.9,29,Coffee,Beverage,$3.99,353,No
R0233,Dragon Wok,Chinese,Phoenix,AZ,3.5,36,Salad,Dessert,$7.49,651,Yes
R0121,Mediterraneo,Mediterranean,Dallas,TX,4.1,49,Burger,Snack,$8.99,996,No
R0070,Mediterraneo,Mediterranean,New York,NY,4.9,19,Coffee,Beverage,$3.99,835,No
R0115,Pizza Palace,Italian,Boston,MA,3.7,18,Sushi Roll,Starter,$11.99,834,Yes
R0003,Spice Route,Indian,New York,NY,4.9,36,Burger,Main Course,$8.99,709,No
R0007,BBQ Nation,American,Boston,MA,4.1,18,Paneer Tikka,Snack,$10.99,247,No
R0006,Mediterraneo,Mediterranean,Seattle,WA,3.5,21,Sushi Roll,Beverage,$11.99,212,No
R0043,Healthy Bowl,Healthy,Boston,MA,3.8,15,Coffee,Beverage,$3.99,217,Yes
R0190,Sushi Express,Japanese,Dallas,TX,4.8,17,Paneer Tikka,Beverage,$10.99,338,No
R0082,Mediterraneo,Mediterranean,Boston,MA,4.2,19,Butter Chicken,Beverage,$13.99,596,Yes
R0065,Healthy Bowl,Healthy,Chicago,IL,4.4,36,Butter Chicken,Starter,$13.99,782,Yes
R0233,Cafe Delight,Cafe,Seattle,WA,3.9,22,Butter Chicken,Beverage,$13.99,763,Yes
R0159,Burger Haven,American,Chicago,IL,4.8,60,Pasta,Snack,$10.49,172,No
R0021,Cafe Delight,Cafe,Houston,TX,4.3,57,Sushi Roll,Beverage,$11.99,850,Yes
R0264,Taco Fiesta,Mexican,Seattle,WA,5.0,44,Paneer Tikka,Snack,$10.99,135,Yes
R0242,Cafe Delight,Cafe,Houston,TX,4.9,15,Salad,Snack,$7.49,655,No
R0256,BBQ Nation,American,Houston,TX,4.8,31,Pizza,Dessert,$12.99,284,Yes
R0215,Taco Fiesta,Mexican,Phoenix,AZ,3.8,43,Pizza,Main Course,$12.99,491,Yes
R0225,Sushi Express,Japanese,Chicago,IL,4.7,52,Burger,Main Course,$8.99,800,No
R0237,Burger Haven,American,Phoenix,AZ,4.4,35,Noodles,Starter,$9.49,906,Yes
R0276,Dragon Wok,Chinese,Boston,MA,4.2,53,Pizza,Dessert,$12.99,250,Yes
R0022,Healthy Bowl,Healthy,Dallas,TX,3.6,38,Burger,Beverage,$8.99,767,No
R0197,Burger Haven,American,Boston,MA,4.2,38,Noodles,Dessert,$9.49,317,No
R0071,Dragon Wok,Chinese,Chicago,IL,4.4,51,Burger,Beverage,$8.99,325,Yes
R0141,Spice Route,Indian,Houston,TX,3.9,52,Pasta,Dessert,$10.49,866,No
R0107,Cafe Delight,Cafe,Los Angeles,CA,4.5,28,Coffee,Snack,$3.99,918,Yes
R0109,Cafe Delight,Cafe,Boston,MA,3.7,22,Butter Chicken,Snack,$13.99,656,Yes
R0258,Dragon Wok,Chinese,Houston,TX,3.6,58,Burger,Beverage,$8.99,1115,Yes
R0055,Sushi Express,Japanese,Seattle,WA,4.5,44,Sushi Roll,Main Course,$11.99,482,No
R0261,Pizza Palace,Italian,Los Angeles,CA,3.5,55,Paneer Tikka,Snack,$10.99,315,No
R0027,Healthy Bowl,Healthy,Dallas,TX,4.2,53,Taco,Main Course,$4.99,1055,No
R0262,Healthy Bowl,Healthy,Dallas,TX,4.7,39,Coffee,Beverage,$3.99,659,No
R0266,Burger Haven,American,Phoenix,AZ,3.9,25,Salad,Snack,$7.49,299,Yes
R0187,Cafe Delight,Cafe,Phoenix,AZ,4.3,37,Sushi Roll,Beverage,$11.99,252,No
R0086,Burger Haven,American,Seattle,WA,3.9,40,Butter Chicken,Main Course,$13.99,674,Yes
R0224,Dragon Wok,Chinese,Seattle,WA,4.2,32,Paneer Tikka,Dessert,$10.99,975,Yes
R0268,Mediterraneo,Mediterranean,Houston,TX,3.7,21,Noodles,Main Course,$9.49,587,No
R0078,BBQ Nation,American,Chicago,IL,4.1,28,Pasta,Dessert,$10.49,573,No
R0106,Sushi Express,Japanese,Los Angeles,CA,4.6,16,Burger,Starter,$8.99,507,Yes
R0107,Healthy Bowl,Healthy,New York,NY,3.6,58,Pizza,Dessert,$12.99,626,No
R0020,Spice Route,Indian,Phoenix,AZ,3.8,40,Butter Chicken,Main Course,$13.99,419,Yes
R0052,Mediterraneo,Mediterranean,Los Angeles,CA,3.6,47,Pasta,Dessert,$10.49,816,No
R0198,Taco Fiesta,Mexican,New York,NY,4.3,51,Pasta,Beverage,$10.49,934,Yes
R0015,Cafe Delight,Cafe,Houston,TX,4.5,15,Noodles,Main Course,$9.49,353,No
R0046,Burger Haven,American,Houston,TX,4.7,43,Pasta,Dessert,$10.49,677,Yes
R0282,Sushi Express,Japanese,Boston,MA,3.6,16,Salad,Beverage,$7.49,369,Yes
R0020,Taco Fiesta,Mexican,Boston,MA,4.0,57,Butter Chicken,Beverage,$13.99,696,No
R0222,Healthy Bowl,Healthy,Chicago,IL,3.8,50,Taco,Beverage,$4.99,205,No
R0034,Taco Fiesta,Mexican,Seattle,WA,3.5,36,Pizza,Beverage,$12.99,952,No
R0116,Taco Fiesta,Mexican,Los Angeles,CA,4.6,34,Pizza,Main Course,$12.99,648,No
R0034,Sushi Express,Japanese,Dallas,TX,4.4,19,Burger,Main Course,$8.99,101,No
R0004,Cafe Delight,Cafe,Dallas,TX,3.9,29,Burger,Starter,$8.99,557,Yes
R0196,Taco Fiesta,Mexican,Chicago,IL,4.3,52,Paneer Tikka,Starter,$10.99,120,No
R0110,Dragon Wok,Chinese,New York,NY,4.2,57,Sushi Roll,Beverage,$11.99,1034,Yes
R0289,Burger Haven,American,Los Angeles,CA,4.5,39,Paneer Tikka,Starter,$10.99,868,Yes
R0183,Spice Route,Indian,Houston,TX,4.8,21,Coffee,Beverage,$3.99,917,Yes
R0240,Pizza Palace,Italian,Houston,TX,3.6,38,Sushi Roll,Snack,$11.99,320,No
R0183,BBQ Nation,American,Boston,MA,4.2,15,Burger,Snack,$8.99,689,No
R0148,Mediterraneo,Mediterranean,Dallas,TX,3.6,38,Salad,Main Course,$7.49,1122,Yes
R0227,Burger Haven,American,Los Angeles,CA,4.1,33,Noodles,Beverage,$9.49,325,Yes
R0245,Taco Fiesta,Mexican,Phoenix,AZ,3.7,57,Pizza,Snack,$12.99,533,No
R0107,Mediterraneo,Mediterranean,Houston,TX,4.1,40,Pasta,Snack,$10.49,643,Yes
R0153,BBQ Nation,American,Seattle,WA,3.8,56,Butter Chicken,Main Course,$13.99,90,Yes
R0130,Sushi Express,Japanese,New York,NY,3.5,28,Butter Chicken,Snack,$13.99,920,Yes
R0088,BBQ Nation,American,Houston,TX,4.8,44,Sushi Roll,Main Course,$11.99,982,No
R0135,Spice Route,Indian,Los Angeles,CA,3.7,47,Butter Chicken,Starter,$13.99,358,Yes
R0007,Sushi Express,Japanese,Phoenix,AZ,3.6,44,Pasta,Main Course,$10.49,1133,Yes
R0007,Sushi Express,Japanese,Dallas,TX,4.0,15,Coffee,Starter,$3.99,170,No
R0061,BBQ Nation,American,Boston,MA,4.7,36,Sushi Roll,Main Course,$11.99,320,Yes
R0261,Sushi Express,Japanese,Phoenix,AZ,4.2,27,Sushi Roll,Beverage,$11.99,865,No
R0244,Cafe Delight,Cafe,Seattle,WA,3.9,36,Salad,Snack,$7.49,724,Yes
R0210,Cafe Delight,Cafe,Houston,TX,4.0,17,Salad,Dessert,$7.49,734,Yes
R0222,Burger Haven,American,Phoenix,AZ,4.9,18,Noodles,Main Course,$9.49,318,Yes
R0172,Mediterraneo,Mediterranean,New York,NY,3.9,21,Butter Chicken,Starter,$13.99,737,Yes
R0149,Burger Haven,American,Boston,MA,4.3,31,Taco,Dessert,$4.99,498,No
R0019,Spice Route,Indian,Seattle,WA,3.9,60,Salad,Dessert,$7.49,1067,Yes
R0011,Sushi Express,Japanese,Boston,MA,3.6,27,Noodles,Beverage,$9.49,394,No
R0006,Mediterraneo,Mediterranean,New York,NY,3.6,59,Burger,Starter,$8.99,733,No
R0047,Taco Fiesta,Mexican,Phoenix,AZ,3.9,17,Pasta,Beverage,$10.49,645,Yes
R0203,Dragon Wok,Chinese,Los Angeles,CA,4.6,32,Pasta,Beverage,$10.49,332,No
R0259,Spice Route,Indian,Seattle,WA,4.7,25,Pasta,Snack,$10.49,642,No
R0171,Healthy Bowl,Healthy,Houston,TX,4.0,60,Salad,Snack,$7.49,211,No
R0130,Healthy Bowl,Healthy,Boston,MA,4.5,44,Sushi Roll,Starter,$11.99,406,No
R0093,Mediterraneo,Mediterranean,Houston,TX,5.0,51,Burger,Starter,$8.99,212,Yes
R0139,Cafe Delight,Cafe,Seattle,WA,4.9,32,Pizza,Snack,$12.99,936,No
R0145,Dragon Wok,Chinese,Phoenix,AZ,4.6,24,Coffee,Snack,$3.99,1055,No
R0216,Mediterraneo,Mediterranean,Dallas,TX,3.8,53,Paneer Tikka,Dessert,$10.99,162,No
R0260,Mediterraneo,Mediterranean,Chicago,IL,4.2,21,Coffee,Beverage,$3.99,979,Yes
R0078,Taco Fiesta,Mexican,Boston,MA,3.7,31,Noodles,Snack,$9.49,700,No
R0230,BBQ Nation,American,Chicago,IL,4.8,45,Sushi Roll,Dessert,$11.99,1128,No
R0249,Burger Haven,American,Chicago,IL,3.5,36,Noodles,Snack,$9.49,102,Yes
R0188,Mediterraneo,Mediterranean,New York,NY,4.1,56,Pizza,Beverage,$12.99,750,No
R0080,Dragon Wok,Chinese,Chicago,IL,4.7,23,Taco,Snack,$4.99,147,Yes
R0140,Mediterraneo,Mediterranean,Los Angeles,CA,3.6,30,Paneer Tikka,Snack,$10.99,647,No
R0101,Pizza Palace,Italian,Boston,MA,3.9,17,Pasta,Dessert,$10.49,740,Yes
R0229,Pizza Palace,Italian,Los Angeles,CA,3.9,16,Salad,Starter,$7.49,526,Yes
R0056,Burger Haven,American,Boston,MA,3.8,33,Burger,Main Course,$8.99,348,No
R0187,Spice Route,Indian,New York,NY,4.7,53,Salad,Beverage,$7.49,545,No
R0020,Sushi Express,Japanese,Dallas,TX,3.9,37,Salad,Snack,$7.49,997,No
R0098,Mediterraneo,Mediterranean,Dallas,TX,3.7,43,Salad,Starter,$7.49,1124,Yes
R0089,Cafe Delight,Cafe,New York,NY,4.6,38,Coffee,Starter,$3.99,568,Yes
R0164,BBQ Nation,American,Houston,TX,4.4,16,Pasta,Beverage,$10.49,190,No
R0100,Cafe Delight,Cafe,Phoenix,AZ,3.5,18,Salad,Snack,$7.49,642,Yes
R0241,Cafe Delight,Cafe,Houston,TX,3.7,52,Paneer Tikka,Dessert,$10.99,320,No
R0101,Sushi Express,Japanese,Phoenix,AZ,4.9,56,Coffee,Starter,$3.99,827,No
R0078,Sushi Express,Japanese,Boston,MA,3.5,19,Pizza,Main Course,$12.99,1139,No
R0116,BBQ Nation,American,Houston,TX,4.2,37,Pizza,Main Course,$12.99,547,No
R0068,Spice Route,Indian,Boston,MA,4.5,51,Pasta,Main Course,$10.49,805,No
R0042,Sushi Express,Japanese,Seattle,WA,5.0,27,Paneer Tikka,Snack,$10.99,943,No
R0065,Mediterraneo,Mediterranean,Boston,MA,4.2,33,Pasta,Starter,$10.49,81,Yes
R0236,Mediterraneo,Mediterranean,Los Angeles,CA,3.7,27,Pasta,Starter,$10.49,821,No
R0038,Taco Fiesta,Mexican,New York,NY,4.9,55,Coffee,Main Course,$3.99,964,Yes
R0291,Spice Route,Indian,Phoenix,AZ,4.8,38,Pizza,Main Course,$12.99,117,Yes
R0054,Pizza Palace,Italian,Chicago,IL,4.4,51,Coffee,Dessert,$3.99,1080,No
R0049,Cafe Delight,Cafe,Los Angeles,CA,4.8,39,Burger,Starter,$8.99,750,Yes
R0115,Dragon Wok,Chinese,New York,NY,5.0,51,Paneer Tikka,Starter,$10.99,262,No
R0017,Cafe Delight,Cafe,Seattle,WA,4.9,51,Pizza,Main Course,$12.99,1000,No
R0205,Taco Fiesta,Mexican,New York,NY,4.1,50,Butter Chicken,Beverage,$13.99,87,No
R0092,Taco Fiesta,Mexican,Los Angeles,CA,4.4,24,Coffee,Beverage,$3.99,285,Yes
R0268,BBQ Nation,American,Los Angeles,CA,4.7,59,Noodles,Snack,$9.49,797,Yes
R0167,Healthy Bowl,Healthy,Seattle,WA,4.8,53,Salad,Dessert,$7.49,1088,No
R0031,Mediterraneo,Mediterranean,New York,NY,4.8,45,Taco,Starter,$4.99,1005,No
R0297,Taco Fiesta,Mexican,Los Angeles,CA,4.7,42,Pizza,Starter,$12.99,756,Yes
R0085,Pizza Palace,Italian,New York,NY,4.4,29,Paneer Tikka,Snack,$10.99,206,Yes
R0011,Taco Fiesta,Mexican,Los Angeles,CA,4.8,15,Coffee,Beverage,$3.99,114,Yes
R0060,Cafe Delight,Cafe,Seattle,WA,4.5,60,Pasta,Beverage,$10.49,863,No
R0019,Mediterraneo,Mediterranean,Houston,TX,3.6,24,Taco,Dessert,$4.99,839,Yes
R0021,Pizza Palace,Italian,New York,NY,5.0,15,Sushi Roll,Starter,$11.99,174,Yes
R0154,Cafe Delight,Cafe,Houston,TX,4.9,32,Butter Chicken,Main Course,$13.99,1187,Yes
R0277,Healthy Bowl,Healthy,Chicago,IL,3.7,35,Butter Chicken,Main Course,$13.99,809,Yes
R0088,Cafe Delight,Cafe,Phoenix,AZ,4.7,31,Burger,Beverage,$8.99,116,Yes
R0143,Dragon Wok,Chinese,Phoenix,AZ,4.0,40,Taco,Snack,$4.99,1096,Yes
R0031,Taco Fiesta,Mexican,Chicago,IL,3.7,58,Pasta,Dessert,$10.49,384,Yes
R0196,Pizza Palace,Italian,New York,NY,4.7,21,Butter Chicken,Snack,$13.99,313,Yes
R0017,Cafe Delight,Cafe,Seattle,WA,4.7,58,Butter Chicken,Snack,$13.99,188,Yes
R0060,BBQ Nation,American,New York,NY,4.4,30,Coffee,Snack,$3.99,1065,Yes
R0127,Healthy Bowl,Healthy,Dallas,TX,4.4,39,Paneer Tikka,Snack,$10.99,1114,Yes
R0124,Mediterraneo,Mediterranean,Los Angeles,CA,4.9,16,Noodles,Snack,$9.49,207,No
R0230,Sushi Express,Japanese,Boston,MA,4.0,22,Salad,Snack,$7.49,159,No
R0149,Dragon Wok,Chinese,Los Angeles,CA,3.5,49,Sushi Roll,Snack,$11.99,1062,No
R0254,Spice Route,Indian,Los Angeles,CA,4.3,16,Paneer Tikka,Beverage,$10.99,990,Yes
R0036,Spice Route,Indian,Phoenix,AZ,3.9,31,Sushi Roll,Starter,$11.99,710,No
R0219,Healthy Bowl,Healthy,Seattle,WA,5.0,46,Pizza,Beverage,$12.99,755,No
R0171,Spice Route,Indian,Chicago,IL,4.7,31,Pasta,Snack,$10.49,1126,Yes
R0111,Burger Haven,American,Houston,TX,4.9,17,Pasta,Snack,$10.49,742,No
R0119,Spice Route,Indian,Chicago,IL,4.0,53,Salad,Dessert,$7.49,868,No
R0036,BBQ Nation,American,Phoenix,AZ,4.2,39,Paneer Tikka,Main Course,$10.99,798,Yes
R0129,BBQ Nation,American,Phoenix,AZ,4.8,53,Noodles,Main Course,$9.49,119,Yes
R0140,BBQ Nation,American,Los Angeles,CA,4.0,32,Taco,Starter,$4.99,199,Yes
R0294,Cafe Delight,Cafe,Los Angeles,CA,4.5,34,Coffee,Main Course,$3.99,344,No
R0084,Burger Haven,American,Chicago,IL,4.2,37,Sushi Roll,Starter,$11.99,1030,No
R0110,Pizza Palace,Italian,Boston,MA,4.5,33,Salad,Snack,$7.49,574,Yes
R0062,Dragon Wok,Chinese,Houston,TX,4.4,18,Salad,Dessert,$7.49,419,Yes
R0160,Dragon Wok,Chinese,Phoenix,AZ,4.4,60,Burger,Main Course,$8.99,743,Yes
R0206,Dragon Wok,Chinese,Phoenix,AZ,4.3,55,Sushi Roll,Snack,$11.99,745,Yes
R0114,BBQ Nation,American,Seattle,WA,3.6,45,Butter Chicken,Starter,$13.99,83,No
R0199,Cafe Delight,Cafe,Dallas,TX,3.8,49,Salad,Starter,$7.49,361,No
R0256,Burger Haven,American,Dallas,TX,5.0,50,Paneer Tikka,Beverage,$10.99,892,Yes
R0095,Cafe Delight,Cafe,Phoenix,AZ,4.6,44,Burger,Main Course,$8.99,493,No
R0097,Cafe Delight,Cafe,Dallas,TX,4.0,29,Noodles,Dessert,$9.49,134,No
R0270,Taco Fiesta,Mexican,Dallas,TX,4.6,25,Pizza,Snack,$12.99,866,Yes
R0065,Taco Fiesta,Mexican,Dallas,TX,4.9,31,Pizza,Snack,$12.99,729,No
R0112,Taco Fiesta,Mexican,Dallas,TX,4.2,20,Sushi Roll,Dessert,$11.99,131,No
R0300,Spice Route,Indian,Phoenix,AZ,4.2,36,Sushi Roll,Starter,$11.99,108,Yes
R0294,Healthy Bowl,Healthy,New York,NY,4.4,55,Noodles,Starter,$9.49,881,No
R0176,Pizza Palace,Italian,New York,NY,3.9,17,Pasta,Main Course,$10.49,523,No
R0262,Pizza Palace,Italian,Seattle,WA,4.4,53,Taco,Starter,$4.99,92,No
R0273,Sushi Express,Japanese,Phoenix,AZ,4.2,41,Taco,Main Course,$4.99,917,Yes
R0214,Sushi Express,Japanese,Seattle,WA,3.7,18,Coffee,Starter,$3.99,176,No
R0193,Sushi Express,Japanese,Dallas,TX,3.7,27,Sushi Roll,Dessert,$11.99,667,Yes
R0030,Pizza Palace,Italian,New York,NY,4.4,20,Noodles,Starter,$9.49,191,Yes
R0287,Pizza Palace,Italian,New York,NY,4.8,56,Burger,Main Course,$8.99,1071,No
R0051,Spice Route,Indian,Phoenix,AZ,4.8,49,Paneer Tikka,Starter,$10.99,242,No
R0076,Mediterraneo,Mediterranean,Los Angeles,CA,3.7,55,Sushi Roll,Main Course,$11.99,162,Yes
R0089,Mediterraneo,Mediterranean,Phoenix,AZ,4.7,38,Sushi Roll,Starter,$11.99,812,No
R0258,Cafe Delight,Cafe,Los Angeles,CA,4.7,24,Salad,Dessert,$7.49,133,No
R0181,Cafe Delight,Cafe,Phoenix,AZ,3.6,15,Coffee,Beverage,$3.99,975,Yes
R0152,Mediterraneo,Mediterranean,New York,NY,4.0,60,Burger,Starter,$8.99,636,Yes
R0009,Spice Route,Indian,Chicago,IL,4.9,19,Pasta,Main Course,$10.49,646,No
R0220,Healthy Bowl,Healthy,Houston,TX,4.0,17,Salad,Starter,$7.49,654,Yes
R0297,BBQ Nation,American,New York,NY,3.8,38,Paneer Tikka,Dessert,$10.99,765,Yes
R0142,Mediterraneo,Mediterranean,Los Angeles,CA,4.8,49,Butter Chicken,Starter,$13.99,544,Yes
R0289,Mediterraneo,Mediterranean,Dallas,TX,3.7,50,Salad,Snack,$7.49,741,No
R0167,Pizza Palace,Italian,New York,NY,4.1,25,Sushi Roll,Snack,$11.99,1084,Yes
R0225,Cafe Delight,Cafe,New York,NY,4.4,45,Taco,Snack,$4.99,375,Yes
R0159,Taco Fiesta,Mexican,Houston,TX,3.8,39,Sushi Roll,Beverage,$11.99,350,No
R0172,Spice Route,Indian,Boston,MA,4.1,15,Salad,Beverage,$7.49,531,Yes
R0223,Spice Route,Indian,Phoenix,AZ,3.9,41,Butter Chicken,Snack,$13.99,218,Yes
R0126,Healthy Bowl,Healthy,Houston,TX,4.5,38,Pasta,Main Course,$10.49,1118,No
R0176,BBQ Nation,American,Los Angeles,CA,4.0,28,Sushi Roll,Beverage,$11.99,444,No
R0092,Spice Route,Indian,Dallas,TX,4.8,55,Pasta,Beverage,$10.49,592,No
R0021,Sushi Express,Japanese,Phoenix,AZ,3.5,39,Salad,Beverage,$7.49,535,Yes
R0014,Cafe Delight,Cafe,Houston,TX,4.2,58,Sushi Roll,Beverage,$11.99,764,No
R0125,Taco Fiesta,Mexican,New York,NY,3.7,35,Paneer Tikka,Beverage,$10.99,424,Yes
R0051,Healthy Bowl,Healthy,Boston,MA,4.5,55,Pasta,Main Course,$10.49,147,Yes
R0232,BBQ Nation,American,Houston,TX,4.0,54,Taco,Beverage,$4.99,586,No
R0055,Pizza Palace,Italian,New York,NY,3.9,33,Pasta,Starter,$10.49,631,Yes
R0283,Mediterraneo,Mediterranean,Los Angeles,CA,4.6,40,Coffee,Snack,$3.99,1086,Yes
R0159,Taco Fiesta,Mexican,New York,NY,4.6,44,Sushi Roll,Main Course,$11.99,424,Yes
R0247,Cafe Delight,Cafe,Boston,MA,4.6,18,Butter Chicken,Dessert,$13.99,754,No
R0055,Pizza Palace,Italian,Houston,TX,4.4,20,Butter Chicken,Main Course,$13.99,896,No
R0229,Mediterraneo,Mediterranean,Phoenix,AZ,3.6,36,Sushi Roll,Snack,$11.99,93,Yes
R0120,Cafe Delight,Cafe,Chicago,IL,4.9,51,Pasta,Starter,$10.49,557,Yes
R0142,Sushi Express,Japanese,Dallas,TX,3.7,33,Sushi Roll,Dessert,$11.99,1184,Yes
R0053,BBQ Nation,American,Seattle,WA,4.1,30,Noodles,Main Course,$9.49,490,Yes
R0063,Dragon Wok,Chinese,New York,NY,4.1,29,Coffee,Dessert,$3.99,376,No
R0027,Healthy Bowl,Healthy,Phoenix,AZ,3.8,52,Pasta,Main Course,$10.49,986,No
R0246,Pizza Palace,Italian,Dallas,TX,3.8,38,Butter Chicken,Main Course,$13.99,996,Yes
R0202,BBQ Nation,American,Seattle,WA,4.3,55,Butter Chicken,Starter,$13.99,256,No
R0033,Dragon Wok,Chinese,New York,NY,3.6,55,Sushi Roll,Starter,$11.99,940,No
R0177,Cafe Delight,Cafe,Houston,TX,4.3,60,Pasta,Starter,$10.49,783,No
R0041,Taco Fiesta,Mexican,Los Angeles,CA,3.7,53,Butter Chicken,Starter,$13.99,828,No
R0013,Sushi Express,Japanese,Dallas,TX,3.8,34,Salad,Dessert,$7.49,780,No
R0049,BBQ Nation,American,Phoenix,AZ,4.2,48,Sushi Roll,Main Course,$11.99,450,Yes
